213,2013,309,1728,258.53,257.34,-.6595,1.7738,-4.1044,256.61,.626,.648,.031,.121,.101,1.875,259.6,258.4,-.637,1.86,-3.827,263,257.4,256.1,-.712,1.447,-4.21,252,41.834,41.086,42.542,41.941,-.12509,-.12179,-.00561,.01323,-.03638,1.6443,41.833,41.085,42.541,41.934,-.12245,-.11915,-.00561,.01488,-.03473,1.7907,41.77,41.079,42.476,41.934,-.11816,-.1142,-.00561,.01488,-.03473,1.7827,13.27,12.88
213,2013,309,1729,259.93,258.88,-.62889,1.9564,-3.8142,258.23,.157,.202,.015,.116,.059,3.173,260.1,259.1,-.6,2.273,-3.636,266.9,259.6,258.4,-.637,1.86,-4.018,236.9,41.713,41.073,42.444,41.927,-.11486,-.11123,-.00561,.01488,-.03307,1.6221,41.732,41.067,42.476,41.921,-.11585,-.11255,-.00561,.01654,-.03307,1.8152,41.782,41.067,42.489,41.915,-.11783,-.11354,-.00561,.01488,-.03142,1.8394,13.27,12.82
213,2013,309,1730,259.05,258.1,-.63764,1.8599,-3.7217,258.2,.759,.772,.005,.038,.095,4.536,259.9,259,-.637,2.067,-3.636,260.9,257.5,256.4,-.674,1.653,-3.827,232.8,41.769,41.059,42.533,41.907,-.11849,-.11585,-.00561,.01488,-.03142,1.9092,41.895,41.072,42.63,41.907,-.12542,-.12245,-.00561,.01488,-.03307,1.8396,41.926,41.066,42.649,41.907,-.13169,-.12905,-.00561,.01488,-.03307,1.8176,13.28,12.75
213,2013,309,1731,254.59,253.36,-.63701,1.8599,-4.0151,248.52,1.63,1.689,0,0,.146,12.87,257.4,256.3,-.637,1.86,-3.827,271.6,252.2,251.1,-.637,1.86,-4.21,223,41.933,41.066,42.604,41.901,-.13929,-.13599,-.00561,.01488,-.03473,2.3357,41.888,41.066,42.565,41.895,-.14589,-.14358,-.00561,.01488,-.03473,1.4244,41.919,41.059,42.642,41.888,-.1515,-.15084,-.00561,.01488,-.03638,1.1702,13.28,12.68
213,2013,309,1732,253.85,252.63,-.63389,1.7773,-4.2097,254.96,1.325,1.362,.01,.108,0,4.257,256.4,255.2,-.6,1.86,-4.21,258.4,252.2,251,-.637,1.447,-4.21,242.3,41.907,41.059,42.623,41.888,-.14952,-.1482,-.00561,.01488,-.03638,1.5268,41.875,41.065,42.532,41.894,-.14226,-.13896,-.00561,.01323,-.03638,1.7827,41.85,41.065,42.565,41.888,-.13334,-.13169,-.00561,.01323,-.03638,1.7718,13.28,12.6
213,2013,309,1733,258.47,257.36,-.69696,1.4638,-4.1555,258.61,.942,.954,.03,.057,.086,.348,259.6,258.5,-.637,1.653,-4.018,259.4,256.4,255.3,-.749,1.447,-4.21,257.5,41.869,41.071,42.584,41.894,-.12773,-.12575,-.00627,.01158,-.03638,1.7925,41.868,41.07,42.596,41.893,-.12311,-.12179,-.00627,.01158,-.03638,1.8259,41.868,41.083,42.577,41.906,-.12113,-.11849,-.00627,.01158,-.03473,1.8233,13.28,12.53
213,2013,309,1734,259.44,258.27,-.71445,1.4432,-3.9641,257.86,.196,.191,.013,.026,.086,1.324,259.7,258.6,-.674,1.447,-3.827,259.1,259.1,257.8,-.749,1.24,-4.018,253.4,41.855,41.089,42.512,41.906,-.12047,-.11684,-.00627,.01158,-.03473,1.8071,41.836,41.089,42.519,41.906,-.12047,-.1175,-.00627,.01158,-.03473,1.7907,41.773,41.095,42.467,41.912,-.11948,-.11717,-.00627,.01158,-.03307,1.6082,13.28,12.45
213,2013,309,1735,258.66,257.56,-.69322,1.5672,-3.827,257.15,.173,.153,.023,.102,0,2.75,259,257.9,-.637,1.653,-3.827,259.4,258.3,257.2,-.712,1.447,-3.827,248.8,41.818,41.102,42.532,41.913,-.12179,-.11981,-.00627,.01158,-.03307,1.8148,41.799,41.108,42.5,41.919,-.12179,-.11981,-.00594,.01323,-.03307,1.8136,41.812,41.108,42.545,41.925,-.12311,-.12179,-.00627,.01323,-.03307,1.8096,13.28,12.37
213,2013,309,1736,256.31,255.15,-.67011,1.7979,-3.8653,258.27,1.556,1.618,.033,.095,.077,.564,258.4,257.2,-.637,1.86,-3.827,259.4,252.9,251.6,-.712,1.653,-4.018,256.9,41.831,41.108,42.564,41.919,-.12707,-.12608,-.00561,.01488,-.03307,1.8252,41.951,41.114,42.642,41.919,-.13698,-.13566,-.00561,.01488,-.03307,1.8149,41.97,41.114,42.623,41.913,-.14853,-.14688,-.00627,.01488,-.03473,1.7825,13.28,12.29
213,2013,309,1737,246.19,244.58,-.72632,1.7428,-4.1587,241.3,3.86,4.069,.03,.102,.085,15.31,252.7,251.4,-.637,1.86,-4.018,257.9,240.2,238.3,-.787,1.653,-4.21,214.5,41.951,41.12,42.61,41.913,-.16404,-.16404,-.00627,.01488,-.03638,1.4513,41.951,41.127,42.552,41.907,-.18253,-.18253,-.0066,.01323,-.03638,1.2538,42.015,41.12,42.597,41.901,-.1987,-.19969,-.00693,.01488,-.03638,.05063,13.28,12.21
