"TOA5","SKY_CR3000","CR3000","8097","CR3000.Std.25","CPU:NSAC1_SKY_141009.CR3","9121","Table213"
"TIMESTAMP","RECORD","PIR1_Wm2_Avg","PIR2_Wm2_Avg","BW_DD_Wm2_Avg","NIP_Wm2_Avg","PSPDS_Wm2_Avg","IRT_K_Avg","PIR1_Wm2_Std","PIR2_Wm2_Std","BW_DD_Wm2_Std","NIP_Wm2_Std","PSPDS_Wm2_Std","IRT_K_Std","PIR1_Wm2_Max","PIR2_Wm2_Max","BW_DD_Wm2_Max","NIP_Wm2_Max","PSPDS_Wm2_Max","IRT_K_Max","PIR1_Wm2_Min","PIR2_Wm2_Min","BW_DD_Wm2_Min","NIP_Wm2_Min","PSPDS_Wm2_Min","IRT_K_Min","SAMP20(1)","SAMP20(2)","SAMP20(3)","SAMP20(4)","SAMP20(5)","SAMP20(6)","SAMP20(7)","SAMP20(8)","SAMP20(9)","SAMP20(10)","SAMP40(1)","SAMP40(2)","SAMP40(3)","SAMP40(4)","SAMP40(5)","SAMP40(6)","SAMP40(7)","SAMP40(8)","SAMP40(9)","SAMP40(10)","Dome1_R_O","Case1_R_O","Dome2_R_O","Case2_R_O","Net1_mV","Net2_mV","BW_DD_mV","NIP_mV","PSPDS_mV","IRT_V","Batt_V_Min","CR3Temp_C_Avg"
"2014-12-10 17:40:00",140787,175.9669,175.0853,0.7963858,5.562056,-2.265567,202.3772,0.157,0.139,0.019,0.041,0.037,1.616,176.3,175.3,0.839,5.627,-2.197,205.1,175.7,174.7,0.763,5.502,-2.351,199.4,85.73069,85.09385,85.38822,83.95945,-0.2056495,-0.2312725,0.006655325,0.04459068,-0.01930044,1.021287,85.71213,85.07549,85.38822,83.94151,-0.2063151,-0.2312725,0.006988091,0.04425791,-0.01963321,1.191777,85.70966,85.08226,85.35816,83.94812,-0.2069839,-0.2322745,0.007320974,0.04392584,-0.01996629,1.154605,13.16,11.1
"2014-12-10 17:41:00",140788,175.3239,174.4435,0.8326347,5.453131,-2.345276,203.5503,0.227,0.247,0.02,0.031,0.015,0.842,175.7,174.9,0.877,5.502,-2.312,205.4,174.9,173.9,0.801,5.418,-2.39,202,85.74682,85.07309,85.34892,83.93018,-0.208315,-0.2329401,0.006988202,0.04359307,-0.02029906,1.190897,85.7449,85.07117,85.34702,83.9283,-0.2093177,-0.2336105,0.007321128,0.04326121,-0.02029949,1.172108,85.7542,85.062,85.33781,83.9283,-0.2109816,-0.2356072,0.007653907,0.04326121,-0.02029949,1.132433,13.16,10.89
"2014-12-10 17:42:00",140789,173.994,173.0315,0.8657065,5.472713,-2.351756,201.0358,0.483,0.522,0.026,0.047,0.005,1.577,174.8,173.9,0.915,5.585,-2.351,203.6,173.2,172.2,0.839,5.418,-2.39,197.1,85.76347,85.05284,85.33781,83.9193,-0.213311,-0.2379367,0.007653907,0.04326121,-0.02029949,1.013902,85.74529,85.06239,85.31973,83.91067,-0.2153113,-0.2406029,0.007321251,0.04392751,-0.02029983,1.143174,85.72668,85.04402,85.30132,83.91067,-0.217308,-0.2422668,0.007654035,0.04459307,-0.02029983,0.9176573,13.17,10.69
"2014-12-10 17:43:00",140790,172.5066,171.4253,0.9089474,5.722225,-2.342812,192.6115,0.358,0.388,0.014,0.083,0.02,1.733,173.2,172.2,0.915,5.836,-2.313,197.9,172,170.9,0.877,5.585,-2.39,190.2,85.753,85.03331,85.30896,83.8912,-0.2196405,-0.2449324,0.007986927,0.04525925,-0.02030011,0.747171,85.74371,85.01498,85.29051,83.88223,-0.2216372,-0.2465964,0.007986927,0.04625762,-0.02030011,0.701803,85.70538,85.01379,85.31696,83.88998,-0.2223061,-0.2479312,0.007987047,0.0465911,-0.02030041,0.6802032,13.17,10.49
"2014-12-10 17:44:00",140791,172.3769,171.2948,0.9172311,5.982176,-2.323592,193.7249,0.265,0.271,0.008,0.064,0.017,1.849,173,171.9,0.953,6.086,-2.313,198.6,171.9,170.9,0.915,5.836,-2.351,190.4,85.70538,84.98631,85.28014,83.86311,-0.2216405,-0.2472656,0.007987047,0.04758948,-0.02030041,0.7695386,85.71376,84.99454,85.28842,83.86218,-0.2209794,-0.2462723,0.007987209,0.04792325,-0.01996802,0.8060134,85.76949,84.97624,85.31607,83.85323,-0.219981,-0.2446083,0.007987209,0.04858885,-0.01996802,0.9558159,13.18,10.29
"2014-12-10 17:45:00",140792,173.9067,172.8607,0.882296,6.142137,-2.371199,202.0297,0.536,0.549,0.021,0.031,0.025,2.012,174.8,173.7,0.915,6.169,-2.313,205.7,172.9,171.8,0.839,6.086,-2.39,198.3,85.73904,84.96454,85.28585,83.83279,-0.217324,-0.2419518,0.007654596,0.04892286,-0.02063413,1.072968,85.73904,84.95541,85.27665,83.83279,-0.2153271,-0.2396221,0.007654596,0.04925566,-0.02063413,1.157192,85.74832,84.94622,85.27665,83.82384,-0.2133303,-0.2372925,0.007654596,0.04892286,-0.02063413,1.137064,13.18,10.11
"2014-12-10 17:46:00",140793,175.3817,174.3578,0.8479928,6.090887,-2.452209,199.9579,0.283,0.286,0.023,0.017,0.04,2.132,175.9,174.8,0.915,6.128,-2.39,203.6,174.8,173.8,0.801,6.044,-2.544,195.5,85.75,84.94788,85.26911,83.80754,-0.2116695,-0.2356321,0.007654714,0.04859079,-0.02130007,1.051949,85.72215,84.93873,85.24149,83.79855,-0.2103382,-0.2343008,0.0073219,0.04859079,-0.02130007,0.9962662,85.73092,84.94736,85.23179,83.78912,-0.2086776,-0.2329734,0.006989202,0.0485916,-0.02196606,0.8799661,13.19,9.95
"2014-12-10 17:47:00",140794,176.7646,175.7541,0.8124124,6.047941,-2.520362,195.0213,0.54,0.574,0.017,0.036,0.021,1.985,177.8,176.8,0.839,6.086,-2.467,200.8,175.9,174.9,0.801,6.003,-2.544,192.7,85.67524,84.92908,85.2226,83.77121,-0.2063479,-0.2309765,0.006989202,0.0485916,-0.02163325,0.8436686,85.67483,84.91955,85.213,83.77975,-0.2036889,-0.2279851,0.007322149,0.04792679,-0.02196645,0.7901436,85.67483,84.91955,85.1946,83.77078,-0.2010263,-0.2249897,0.006989324,0.04792679,-0.02163362,1.062874,13.19,9.81
"2014-12-10 17:48:00",140795,178.7464,177.8897,0.8003504,5.901464,-2.498569,205.4876,0.461,0.519,0.009,0.05,0.023,2.465,179.3,178.5,0.839,6.003,-2.467,209.4,177.8,176.9,0.763,5.836,-2.544,200.7,85.68195,84.90823,85.20165,83.75077,-0.1983664,-0.2216645,0.006989422,0.0472618,-0.02163392,1.249497,85.68195,84.90823,85.19243,83.74184,-0.1963695,-0.2196675,0.006989422,0.04692897,-0.02163392,1.359878,85.67834,84.90466,85.17049,83.73836,-0.195706,-0.2183387,0.0069895,0.04659666,-0.02130133,1.279051,13.19,9.69
"2014-12-10 17:49:00",140796,179.1733,178.3733,0.7997287,5.832089,-2.499897,204.5686,0.141,0.16,0.007,0.013,0.029,1.891,179.4,178.6,0.801,5.836,-2.467,207.1,178.9,178,0.763,5.795,-2.544,201.3,85.6598,84.89553,85.15213,83.73836,-0.195706,-0.2180058,0.0069895,0.04626383,-0.02130133,1.249021,85.63197,84.89553,85.14294,83.72045,-0.195706,-0.2190043,0.006656666,0.04659666,-0.02163417,1.136081,85.65884,84.88542,85.14198,83.71951,-0.1970399,-0.2203385,0.006989591,0.04659727,-0.02130161,1.113568,13.19,9.61
"2014-12-10 17:50:00",140797,178.3987,177.5086,0.8016498,5.845392,-2.449184,202.1989,0.283,0.29,0.005,0.025,0.03,1.297,178.9,178,0.839,5.92,-2.39,204.7,177.9,177,0.801,5.795,-2.506,199.7,85.63101,84.88542,85.12363,83.71058,-0.1977056,-0.2210042,0.006989591,0.04659727,-0.02130161,1.020097,85.60798,84.89012,85.10997,83.70622,-0.1990398,-0.2226716,0.006989693,0.04659795,-0.02130192,1.150705,85.62653,84.89012,85.10997,83.69728,-0.2003712,-0.2236702,0.006989693,0.04726364,-0.02063624,1.066473,13.19,9.55
"2014-12-10 17:51:00",140798,177.9473,177.0495,0.8296331,5.917733,-2.379185,202.341,0.051,0.073,0.022,0.009,0.024,1.366,178.1,177.2,0.877,5.92,-2.313,204.7,177.8,176.9,0.801,5.878,-2.39,198.3,85.61178,84.89388,85.09537,83.70092,-0.2003727,-0.2243375,0.006989745,0.04726399,-0.02063639,1.17712,85.58398,84.89388,85.10453,83.70092,-0.199707,-0.2240047,0.007322591,0.04726399,-0.02063639,1.137025,85.61481,84.89687,85.0892,83.69492,-0.1997091,-0.2236741,0.007322665,0.04726448,-0.01997091,1.204275,13.19,9.51
"2014-12-10 17:52:00",140799,178.3205,177.4016,0.8735103,5.880984,-2.264849,205.0953,0.201,0.206,0.017,0.036,0.037,2.009,178.8,177.8,0.915,5.92,-2.197,209.7,178,177,0.839,5.836,-2.313,201.6,85.59631,84.88774,85.0892,83.70385,-0.1990434,-0.2230085,0.007655514,0.04726448,-0.01930521,1.248248,85.6284,84.9011,85.10265,83.6901,-0.1983793,-0.2223446,0.007655576,0.04693201,-0.01930537,1.140258,85.63766,84.91024,85.10265,83.69905,-0.1970479,-0.221346,0.007655576,0.04659916,-0.01930537,1.352123,13.19,9.5
"2014-12-10 17:53:00",140800,178.9895,178.06,0.8824164,5.824742,-2.172342,205.8549,0.185,0.182,0.015,0.019,0.029,1.493,179.4,178.4,0.915,5.837,-2.12,208.5,178.6,177.8,0.839,5.795,-2.236,203.3,85.61913,84.91941,85.11182,83.69905,-0.1963822,-0.2203474,0.007655576,0.04659916,-0.01897251,1.280429,85.60215,84.92096,85.08583,83.70057,-0.1950512,-0.2196823,0.007655594,0.04659927,-0.01863971,1.236707,85.62071,84.92096,85.09503,83.70057,-0.1943855,-0.2190166,0.007988446,0.04626642,-0.01830686,1.207253,13.19,9.51
"2014-12-10 17:54:00",140801,179.9602,178.9842,0.8951346,5.824068,-2.120949,204.1634,0.494,0.462,0.019,0.026,0.005,1.924,181,179.9,0.915,5.837,-2.12,207.5,179.3,178.3,0.877,5.753,-2.159,201,85.64053,84.93134,85.10545,83.70178,-0.1937202,-0.2173527,0.007655608,0.04659935,-0.01830689,1.135979,85.63123,84.94048,85.08711,83.71071,-0.1910574,-0.2153556,0.007655608,0.04659935,-0.01830689,1.179128,85.61372,84.95062,85.11563,83.71169,-0.1877299,-0.2123611,0.007655652,0.04626676,-0.01830699,1.086149,13.19,9.54
"2014-12-10 17:55:00",140802,182.9447,182.0542,0.8468217,5.658725,-2.129312,206.9233,1.195,1.235,0.031,0.077,0.016,2.749,185,184.2,0.915,5.795,-2.12,212.5,181,180.1,0.801,5.503,-2.159,200.5,85.62299,84.95981,85.10646,83.70274,-0.1830699,-0.2070355,0.007655652,0.0452682,-0.01830699,1.27145,85.64233,84.96058,85.10727,83.71245,-0.1777443,-0.2010441,0.0073228,0.04493536,-0.018307,1.267326,85.64233,84.96058,85.08889,83.71245,-0.1724187,-0.1950528,0.006989945,0.0439368,-0.01863986,1.491982,13.18,9.58
"2014-12-10 17:56:00",140803,186.4075,185.6653,0.8023193,5.407893,-2.154371,213.8439,0.643,0.67,0.01,0.058,0.012,1.639,187.2,186.5,0.839,5.503,-2.12,217.4,185.1,184.3,0.763,5.336,-2.159,211.4,85.65228,84.97955,85.07121,83.7131,-0.1677587,-0.19006,0.006989947,0.0432711,-0.01863986,1.534224,85.65228,84.97955,85.05284,83.7131,-0.1650959,-0.1870643,0.006989947,0.0432711,-0.01863986,1.544372,85.66154,84.98872,85.07121,83.7131,-0.1640973,-0.1857329,0.006989947,0.04260539,-0.01863986,1.69989,13.18,9.64
"2014-12-10 17:57:00",140804,186.7922,186.0463,0.7692597,5.338405,-2.155654,213.0888,0.298,0.315,0.022,0.009,0.013,2.922,187.2,186.5,0.801,5.378,-2.12,219.4,186.2,185.4,0.725,5.336,-2.197,208.3,85.66018,84.9782,85.06066,83.7118,-0.1644302,-0.1863986,0.006657094,0.0426054,-0.01830701,1.544284,85.67871,84.9782,85.03318,83.7118,-0.1660945,-0.1877301,0.006657094,0.0426054,-0.01863986,1.435463,85.68693,84.99545,85.0321,83.71073,-0.1677581,-0.1897264,0.006324215,0.04260524,-0.01863979,1.500058,13.18,9.71
"2014-12-10 17:58:00",140805,185.3028,184.4915,0.7374687,5.400916,-2.169137,213.0192,0.511,0.529,0.018,0.028,0.017,1.434,186.1,185.4,0.763,5.42,-2.159,215.3,184.4,183.6,0.725,5.336,-2.197,210.3,85.70551,84.97716,85.05046,83.71073,-0.1704209,-0.1923893,0.006657068,0.04327094,-0.01863979,1.580416,85.70467,84.98547,85.05878,83.70992,-0.1727504,-0.1947186,0.006324195,0.04327081,-0.01863973,1.468628,85.73249,84.98547,85.06794,83.70099,-0.1754132,-0.1973815,0.006324195,0.04327081,-0.01897258,1.581079,13.18,9.79
"2014-12-10 17:59:00",140806,183.1933,182.3046,0.7387349,5.356408,-2.219237,208.9013,0.709,0.72,0.018,0.025,0.027,3.22,184.4,183.5,0.763,5.42,-2.159,215.1,182,181.1,0.725,5.336,-2.274,203.9,85.7299,84.99206,85.06538,83.6985,-0.1784077,-0.2007086,0.006657002,0.04293767,-0.01897246,1.377612,85.74849,84.99206,85.06538,83.68958,-0.1817362,-0.20437,0.006324152,0.04260482,-0.01930531,1.216487,85.74836,85.00108,85.09277,83.68945,-0.184398,-0.2076974,0.006324118,0.04260459,-0.01963805,1.350628,13.17,9.88
